start,end,Date and Time,"Name of the Bus Stop (as displayed on the shelter, if no info is available write the commonly known name)",Survey Location,_Survey Location_latitude,_Survey Location_longitude,_Survey Location_altitude,_Survey Location_precision,"If Location field is not working, please enter coordinates from google maps or paste the location URL",Type of Bus Stop,Condition of Bus Shelter,How is the bus stop positioned relative to the road?,"How is the bus stop positioned relative to the road?/Set back from the road – against a wall, compound, or building edge",How is the bus stop positioned relative to the road?/On the road edge / footpath edge – directly adjacent to traffic,How is the bus stop positioned relative to the road?/The road/footpath is too narrow ,Relationship between Bus Stop and Pedestrians,Is there space behind the bus shelter for pedestrians to walk/wheelchair to move freely?,Is there space between the bus shelter and the road for pedestrians to walk/wheelchair to move freely? ,"Can pedestrians/wheelchair users move past the bus stop on the footpath, without having to step down on the road? ",Is the space behind the bus shelter usable?,How many bus shelters are placed close to each other?,Where do buses typically stop? ,Where do buses typically stop? /At the bus stop – buses pull up to the shelter/marked stop,Where do buses typically stop? /Away from the bus stop – buses stop before or beyond the shelter/marked location,Where do buses typically stop? /Bus stop not clearly marked,Where do buses typically stop? /Unsure / not observed,How far away from the kerb/Bus stop platform does the bus stop?,Tick all access features present at this bus stop,Tick all access features present at this bus stop/Footpath available to reach the bus stop from both directions,"Tick all access features present at this bus stop/Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",Tick all access features present at this bus stop/Ramp for wheelchair users to access the bus stop,"Tick all access features present at this bus stop/Ramp is in usable condition (not too steep, not broken, nor blocked)",Tick all access features present at this bus stop/Tactile paving for visually impaired users,Tick all access features present at this bus stop/Pedestrian crossing at/close to the bus stop to cross the road?,Tick all access features present at this bus stop/None of the above,Check this box if the bus stop's kerb is higher than 15cms or has steps to access ,Is the bus stop area free of encroachments?,Is there evidence of water-logging or poor drainage around the stop?," How safe does this bus stop feel, particularly at night?", Is the bus stop big enough for the number of people who typically wait here?,Does the bus stop have a roof that shelters people from rain?,Is there adequate shade during the day for people waiting?,Is there adequate lighting at the bus stop during the night?,"If seated at the bus stop, can you clearly see an approaching bus?",Is the seating provided comfortable?,Is the name of the bus stop clearly displayed?,Is bus route information displayed at the stop?,Tick all amenities present at this bus stop,Tick all amenities present at this bus stop/Seating / bench,Tick all amenities present at this bus stop/Sufficient seating for the number of people typically waiting,Tick all amenities present at this bus stop/Dustbin / waste bin,Tick all amenities present at this bus stop/Drinking water (tap or dispenser),Tick all amenities present at this bus stop/Public toilet nearby (within eyesight),Tick all amenities present at this bus stop/CCTV camera,Tick all amenities present at this bus stop/Digital information boards with real time arrival information and service alerts,Tick all amenities present at this bus stop/None of the Above,What is the primary land use or activity near this bus stop?,Does the bus shelter carry advertisements?,Any other observations about this bus stop?,Top 1–2 improvements you would recommend for this stop,Photo of Bus Stop Front,Photo of Bus Stop Front_URL,Photo of Bus Stop from Side ,Photo of Bus Stop from Side _URL,Photo of any other key observation 1 ,Photo of any other key observation 1 _URL,Photo of any other key observation 2 ,Photo of any other key observation 2 _URL,id,uuid,submission_time,_validation_status,notes,status,version,tags,meta/rootUuid,index,city,source_form,latitude,longitude,coordinate_source,location_flag,waiting_capacity_problem,roof_problem,shade_problem,shelter_problem_score,night_safety_problem,lighting_problem,safety_problem_score,insufficient_seating_problem,uncomfortable_seating_problem,bus_visibility_problem,comfort_problem_score,road_access_problem,road_space_problem,high_kerb_problem,road_interface_score,drainage_problem,environment_encroachment_problem,environment_risk_score,missing_stop_name_problem,poor_stop_name_problem,missing_route_information_problem,poor_route_information_problem,passenger_information_score,stop_name_problem,route_information_problem,information_problem_count,information_quality,dustbin__waste_bin,drinking_water_tap_or_dispenser,public_toilet_nearby_within_eyesight,cctv_camera,digital_information_boards_with_real_time_arrival_information_and_service_alerts,amenity_deficiency_score,land_use_group,combined_problem_score,master_priority_score,priority_rank
2026-06-13T15:39:35.490000+05:30,2026-06-13T16:01:34.527000+05:30,2026-06-13T16:01:00+05:30,Simpson moolakadai,13.12408 80.24209 -65.5 15.996000289916992,13.12408,80.24209,-65.5,15.99600029,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,,0,1,0,,1,0,0,No - It's obstructed due to encroachment ,2,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,,"Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",0,1,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material","Yes – signs of standing water, algae, or drainage issues visible","Somewhat safe – some concerns (e.g., poor visibility, isolated location)",No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes - from both bus shelter AND trees,"Yes – lit by nearby street lights, shop fronts, or advertisement boards","No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - the seating is too high ,"Yes – but faded, small, or difficult to read",Yes – route list is prominently displayed and appears current,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,"Mixed Use - A mix of commercial/residential/office, etc",No advertisements,No advertisement,No drinking water,1000170070-16_1_13.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779489180/attachments/att7EVGWdRqZ9knoxDzcVtAK/,1000170069-16_0_59.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779489180/attachments/attEpnMKNopLAziqeTPytC9B/,1000170072-16_1_22.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779489180/attachments/attRFW8oqbtHMSvPY94QmqAs/,1000170071-16_1_25.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779489180/attachments/atth6NriNEFTJVmtH77bTmTQ/,779489180,d7470242-58df-4e00-8ce8-32d4a194cf99,2026-06-13T16:01:40+05:30,,,submitted_via_web,v73kjXt7geHumXyTDeh2CX,,uuid:d7470242-58df-4e00-8ce8-32d4a194cf99,22,Chennai,Chennai,13.12408,80.24209,device_gps,OK,False,False,False,0,False,False,0,False,True,True,2,True,True,,2,True,True,2,False,True,False,False,1,True,False,1,Needs improvement,True,True,True,True,True,5,Mixed Use,4,7,42
2026-06-13T15:44:46.813000+05:30,2026-06-13T16:13:40.888000+05:30,2026-06-13T15:56:00+05:30,Don Bosco school,13.124103 80.242088 -65.80000305175781 23.882999420166016,13.124103,80.242088,-65.80000305,23.88299942,,Stainless Steel Bus Shelter,Unclean/Poorly Maintained,,1,1,0,,0,0,0,,1 - this is a standalone shelter ,Bus stop not clearly marked Unsure / not observed,0,0,1,1,,"Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",0,1,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",Unsure,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes - from both bus shelter AND trees,Partially – some light but insufficient,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - the seating is too small to sit comfortably ,No – name is missing,No information displayed at all,Seating / bench,1,0,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",No advertisements,No,No,17813472197482146816069790974935-16_10_47.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779498536/attachments/attbQssR7yXNHEYsy4e8kWQW/,17813473641171126257200431721801-16_12_55.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779498536/attachments/attCPwaU5p5mgCAnpewFKZ2R/,17813473814433834187431988880047-16_13_10.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779498536/attachments/atteRZcSmAKcBSTcL2DEaq7F/,17813473968005590606398653527236-16_13_29.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779498536/attachments/attLGmSXCsiBMVLtkyRXxMDX/,779498536,ef51917a-8b34-4b51-93dd-35640f0ef9bd,2026-06-13T16:13:45+05:30,,,submitted_via_web,v73kjXt7geHumXyTDeh2CX,,uuid:ef51917a-8b34-4b51-93dd-35640f0ef9bd,23,Chennai,Chennai,13.124103,80.242088,device_gps,OK,False,False,False,0,False,False,0,True,True,True,3,True,True,,2,False,True,1,True,False,True,False,2,True,True,2,Poor,True,True,True,True,True,5,Commercial,3,8,14
2026-06-13T16:01:34.740000+05:30,2026-06-13T16:25:35.198000+05:30,2026-06-13T16:25:00+05:30,Don Bosco school moolakadai,13.121201 80.242746 -66 23.054000854492188,13.121201,80.242746,-66.0,23.05400085,,Temporary/Makeshift Bus Shelter,Satisfactory – minor wear/dusty but usable,,1,0,0,,1,0,1,No - It's obstructed due to encroachment ,2,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,,Footpath available to reach the bus stop from both directions Pedestrian crossing at/close to the bus stop to cross the road?,1,0,0,0,0,1,0,,Heavily encroached – the stop is largely unusable because of obstructions,"Yes – signs of standing water, algae, or drainage issues visible","Safe – well-lit, visible, and active surroundings",No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes - sufficient shade from surrounding trees,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,No - the seating is too high ,"Yes – but faded, small, or difficult to read",Yes – but information seems outdated or unreliable,Dustbin / waste bin,0,0,1,0,0,0,0,0,"Mixed Use - A mix of commercial/residential/office, etc",Yes – advertisements present but passenger information is still clearly visible,No,NO advertisement,1000170078-16_25_12.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779508213/attachments/attxL2BqBcenikdTXDmjcRjy/,1000170079-16_25_17.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779508213/attachments/attBEXfMDj5Ub5h8N3BJLBJb/,1000170080-16_25_22.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779508213/attachments/attQsiNwsLx3QvwEaZD7bRVn/,1000170081-16_25_26.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779508213/attachments/attMVwRJM7rg5ecbjp8rhYiH/,779508213,82081bc2-e8b3-461e-83b7-392ae591ca68,2026-06-13T16:25:39+05:30,,,submitted_via_web,v73kjXt7geHumXyTDeh2CX,,uuid:82081bc2-e8b3-461e-83b7-392ae591ca68,24,Chennai,Chennai,13.121201,80.242746,device_gps,OK,False,False,False,0,False,False,0,True,True,False,2,False,True,,1,True,True,2,False,True,False,True,2,True,True,2,Poor,False,True,True,True,True,4,Mixed Use,3,7,42
2026-06-13T16:13:41.224000+05:30,2026-06-13T16:35:05.764000+05:30,2026-06-13T16:26:00+05:30,Brindha theater,13.119239 80.242673 -66 17.336000442504883,13.119239,80.242673,-66.0,17.33600044,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,,1,0,0,,0,0,0,,2,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,,Ramp for wheelchair users to access the bus stop,0,0,1,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",Unsure,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",No – overcrowded or high number of people standing on the road,No – The roof is too damaged or broken to provide shelter,Partial – some shade but insufficient,No – inadequate or no lighting at all,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - the seating is too high ,Yes – name is prominently visible and legible,Yes – but information seems outdated or unreliable,Seating / bench Dustbin / waste bin Public toilet nearby (within eyesight),1,0,1,0,1,0,0,0,"Mixed Use - A mix of commercial/residential/office, etc",Yes – advertisements present but passenger information is still clearly visible,No,No,17813481657916158555567918184777-16_26_17.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779514783/attachments/attv6oqPbgz2m9GzQQVTwHNc/,17813481875656149549127773816930-16_26_39.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779514783/attachments/attA6ZLPsECRjkeFT6HxwMLX/,178134833791544950490681638648-16_29_5.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779514783/attachments/attq5NUa5tJ6euysnpNuifDs/,1781348449879863783667736780940-16_30_58.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779514783/attachments/attsGE6WWLx85bTkoG8XgBAG/,779514783,2d82710e-9613-42bd-bd36-19d8ad7403e8,2026-06-13T16:35:11+05:30,,,submitted_via_web,v73kjXt7geHumXyTDeh2CX,,uuid:2d82710e-9613-42bd-bd36-19d8ad7403e8,25,Chennai,Chennai,13.119239,80.242673,device_gps,OK,False,True,True,2,False,False,0,True,True,True,3,True,True,,2,False,True,1,False,False,False,True,1,False,True,1,Needs improvement,False,True,False,True,True,3,Mixed Use,5,9,7
2026-06-13T16:25:35.431000+05:30,2026-06-13T16:36:47.137000+05:30,2026-06-13T16:36:00+05:30,Brindha theatre moolakadai,13.118924 80.242586 -65.80000305175781 18.368999481201172,13.118924,80.242586,-65.80000305,18.36899948,,Concrete/Masonry Bus Shelter,Satisfactory – minor wear/dusty but usable,,1,0,0,,1,0,1,No - It's obstructed due to encroachment ,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,,Footpath available to reach the bus stop from both directions Pedestrian crossing at/close to the bus stop to cross the road?,1,0,0,0,0,1,0,,Heavily encroached – the stop is largely unusable because of obstructions,Unsure,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",No – overcrowded or high number of people standing on the road,No – The roof is too damaged or broken to provide shelter,Partial – some shade but insufficient,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,No - the seating is too small to sit comfortably ,"Yes – but faded, small, or difficult to read",Yes – but information seems outdated or unreliable,Seating / bench,1,0,0,0,0,0,0,0,Compound Wall / Dead Edge - No activity near the stop,No advertisements,No,No,1000170082-16_36_21.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779516299/attachments/att4khYLrQpbpp4SQDREbhTE/,1000170083-16_36_26.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779516299/attachments/attqaB5QEXJY75kdsQRMhJzn/,1000170084-16_36_31.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779516299/attachments/attXqEThddHWrTYuQiBQSpPV/,1000170085-16_36_36.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779516299/attachments/attJjQm6S2hiUFvtuyKWkfLf/,779516299,b4d37bbf-a931-4eb9-adf8-a0f9938ec9c7,2026-06-13T16:36:53+05:30,,,submitted_via_web,v73kjXt7geHumXyTDeh2CX,,uuid:b4d37bbf-a931-4eb9-adf8-a0f9938ec9c7,26,Chennai,Chennai,13.118924,80.242586,device_gps,OK,False,True,True,2,False,False,0,True,True,False,2,False,True,,1,False,True,1,False,True,False,True,2,True,True,2,Poor,True,True,True,True,True,5,Low Activity / Dead Edge,4,8,14
2026-06-13T17:40:09.011000+05:30,2026-06-13T17:49:06.956000+05:30,2026-06-13T17:46:00+05:30,Fire station Bus stand Vysarpadi,13.113862 80.255298 -66.9000015258789 15.918000221252441,13.113862,80.255298,-66.90000153,15.91800022,,Stainless Steel Bus Shelter,Severely Damaged / Unusable,,1,0,0,,0,0,0,,1 - this is a standalone shelter ,Bus stop not clearly marked,0,0,1,0,,"Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",0,1,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material","Yes – signs of standing water, algae, or drainage issues visible",Unable to assess (audit done only in daytime),No – overcrowded or high number of people standing on the road,No – The roof is too damaged or broken to provide shelter,Partial – some shade but insufficient,"Yes – lit by nearby street lights, shop fronts, or advertisement boards","No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - the seating is too small to sit comfortably ,No – name is missing,Yes – but information seems outdated or unreliable,Seating / bench,1,0,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements present but passenger information is still clearly visible,No,No,1000170111-17_48_35.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779568177/attachments/atteotGZ977o2TjTiS6Qg2zo/,1000170112-17_48_38.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779568177/attachments/att6Uj6bKPbx9JqhZaaDCHk2/,1000170114-17_48_42.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779568177/attachments/attHQ8G8LDUiLZSi8PJybkEY/,1000170113-17_48_45.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779568177/attachments/att7k5zvABRHXquQBA3JJ8K2/,779568177,65e7615e-ce5b-4840-b082-f01eceb7a999,2026-06-13T17:49:10+05:30,,,submitted_via_web,v73kjXt7geHumXyTDeh2CX,,uuid:65e7615e-ce5b-4840-b082-f01eceb7a999,33,Chennai,Chennai,13.113862,80.255298,device_gps,OK,False,True,True,2,False,False,0,True,True,True,3,True,True,,2,True,True,2,True,False,False,True,2,True,True,2,Poor,True,True,True,True,True,5,Commercial,6,11,1
2026-06-13T17:36:32.046000+05:30,2026-06-13T17:49:25.419000+05:30,2026-06-13T17:43:00+05:30,புளியந்தோப்பு காவல் நிலையம் p1,13.100537 80.259918 -67.9000015258789 19.937999725341797,13.100537,80.259918,-67.90000153,19.93799973,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,,1,0,0,,0,0,0,,2,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,,"Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc Pedestrian crossing at/close to the bus stop to cross the road?",0,1,0,0,0,1,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material","Yes – signs of standing water, algae, or drainage issues visible","Somewhat safe – some concerns (e.g., poor visibility, isolated location)",No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes - from both bus shelter AND trees,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,No - the seating is too small to sit comfortably ,"Yes – but faded, small, or difficult to read",Yes – but information seems outdated or unreliable,Sufficient seating for the number of people typically waiting Dustbin / waste bin,0,1,1,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements present but passenger information is still clearly visible,No,No,17813524535582399355396673059701-17_38_6.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779568427/attachments/attDmyb7jUdmE8ELtFvrUiU4/,17813527152096254079512666924400-17_42_15.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779568427/attachments/attqkZDrX4r4C9WyxoVXCb9J/,,,,,779568427,5f9b744b-bc95-4028-b4fa-516d045c595b,2026-06-13T17:49:29+05:30,,,submitted_via_web,v73kjXt7geHumXyTDeh2CX,,uuid:5f9b744b-bc95-4028-b4fa-516d045c595b,34,Chennai,Chennai,13.100537,80.259918,device_gps,OK,False,False,False,0,False,False,0,False,True,False,1,True,True,,2,True,True,2,False,True,False,True,2,True,True,2,Poor,False,True,True,True,True,4,Commercial,4,7,42
2026-06-13T17:49:25.674000+05:30,2026-06-13T17:58:07.355000+05:30,2026-06-13T17:53:00+05:30,ஆடுத்தொட்டி,13.104621 80.261013 -68.5 77.5999984741211,13.104621,80.261013,-68.5,77.59999847,,Stainless Steel Bus Shelter,Severely Damaged / Unusable,,0,0,1,,0,0,0,,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location Bus stop not clearly marked,0,1,1,0,,"Footpath available to reach the bus stop from both directions Ramp is in usable condition (not too steep, not broken, nor blocked) Tactile paving for visually impaired users Pedestrian crossing at/close to the bus stop to cross the road?",1,0,0,1,1,1,0,,Heavily encroached – the stop is largely unusable because of obstructions,"Yes – signs of standing water, algae, or drainage issues visible","Unsafe – poorly lit, isolated, or has a history of feeling threatening",No – overcrowded or high number of people standing on the road,No – The roof is too damaged or broken to provide shelter,Partial – some shade but insufficient,No – inadequate or no lighting at all,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - poor back support / posture,"Yes – but faded, small, or difficult to read",No information displayed at all,Seating / bench,1,0,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",No advertisements,No,No,17813532544475418766505229053830-17_51_37.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779574926/attachments/attajfy5rtzyXsxzw27ydT2S/,178135331855612359576489856953-17_52_22.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779574926/attachments/attG7YHHXYzk49ih7RXMBXEC/,17813533470787192131134771343145-17_52_34.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779574926/attachments/att4LvZJVXmQzMiPwmGR2bkA/,17813533593891967167005653336011-17_52_49.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779574926/attachments/attEYuuTkbGjndeHXP9Mg6QV/,779574926,9a0757b7-3f1e-4a68-a896-296137061ec3,2026-06-13T17:58:13+05:30,,,submitted_via_web,v73kjXt7geHumXyTDeh2CX,,uuid:9a0757b7-3f1e-4a68-a896-296137061ec3,36,Chennai,Chennai,13.104621,80.261013,device_gps,OK,False,True,True,2,False,False,0,True,True,True,3,True,True,,2,True,True,2,False,True,True,False,2,True,True,2,Poor,True,True,True,True,True,5,Commercial,6,11,1
2026-06-13T17:58:07.789000+05:30,2026-06-13T18:14:09.475000+05:30,2026-06-13T18:10:00+05:30,கணேசபுரம்,13.109741 80.259329 -64.60000610351562 24.326000213623047,13.109741,80.259329,-64.6000061,24.32600021,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,,0,1,0,,0,0,0,,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,,"Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc Ramp for wheelchair users to access the bus stop Ramp is in usable condition (not too steep, not broken, nor blocked)",0,1,1,1,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material","Yes – signs of standing water, algae, or drainage issues visible","Unsafe – poorly lit, isolated, or has a history of feeling threatening",No – overcrowded or high number of people standing on the road,No – The roof is too damaged or broken to provide shelter,Partial – some shade but insufficient,No – inadequate or no lighting at all,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - the seating is too small to sit comfortably ,"Yes – but faded, small, or difficult to read",Yes – but information seems outdated or unreliable,Seating / bench,1,0,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements present but passenger information is still clearly visible,No,No,17813543103207596639055447011541-18_8_50.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779586952/attachments/atti7qr2iGG83SPRyaXpH3JS/,,,,,,,779586952,7d5421cc-14f7-452e-bb31-1dc89ec3c337,2026-06-13T18:14:13+05:30,,,submitted_via_web,v73kjXt7geHumXyTDeh2CX,,uuid:7d5421cc-14f7-452e-bb31-1dc89ec3c337,38,Chennai,Chennai,13.109741,80.259329,device_gps,OK,False,True,True,2,False,False,0,True,True,True,3,True,True,,2,True,True,2,False,True,False,True,2,True,True,2,Poor,True,True,True,True,True,5,Commercial,6,11,1
2026-06-13T18:14:09.704000+05:30,2026-06-13T18:31:40.433000+05:30,2026-06-13T18:28:00+05:30,தீயணைப்பு நிலையம் வியாசர்பாடி,13.113845 80.25545 -66.80000305175781 16.601999282836914,13.113845,80.25545,-66.80000305,16.60199928,,Stainless Steel Bus Shelter,Unclean/Poorly Maintained,,0,1,0,,0,0,0,,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,,"Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc Tactile paving for visually impaired users",0,1,0,0,1,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material","Yes – signs of standing water, algae, or drainage issues visible","Somewhat safe – some concerns (e.g., poor visibility, isolated location)",No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes - from both bus shelter AND trees,Partially – some light but insufficient,Yes – clear sightline to see the approaching buses,No - the seating is too small to sit comfortably ,"Yes – but faded, small, or difficult to read",Yes – but information seems outdated or unreliable,Seating / bench Dustbin / waste bin,1,0,1,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements present but passenger information is still clearly visible,No,No,17813555806585987469570791518758-18_29_54.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779597903/attachments/attaGDa7mD7T5uNd6WzSYz5o/,17813556099696769475685013347263-18_30_18.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779597903/attachments/attPixvzsQVeVG7gzwUe8Ccr/,17813556259544131701271635118299-18_30_32.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/779597903/attachments/attTqEpXrvCrjAv7FRBXk7AY/,,,779597903,1b6f9a28-9154-47fa-a288-c9b661dcd13b,2026-06-13T18:31:45+05:30,,,submitted_via_web,v73kjXt7geHumXyTDeh2CX,,uuid:1b6f9a28-9154-47fa-a288-c9b661dcd13b,39,Chennai,Chennai,13.113845,80.25545,device_gps,OK,False,False,False,0,False,False,0,True,True,False,2,True,True,,2,True,True,2,False,True,False,True,2,True,True,2,Poor,False,True,True,True,True,4,Commercial,4,8,14
