start,end,Date and Time,"Name of the Bus Stop (as displayed on the shelter, if no info is available write the commonly known name)",Survey Location,_Survey Location_latitude,_Survey Location_longitude,_Survey Location_altitude,_Survey Location_precision,"If Location field is not working, please enter coordinates from google maps or paste the location URL",Type of Bus Stop,Condition of Bus Shelter,How is the bus stop positioned relative to the road?,"How is the bus stop positioned relative to the road?/Set back from the road – against a wall, compound, or building edge",How is the bus stop positioned relative to the road?/On the road edge / footpath edge – directly adjacent to traffic,How is the bus stop positioned relative to the road?/The road/footpath is too narrow ,Relationship between Bus Stop and Pedestrians,Is there space behind the bus shelter for pedestrians to walk/wheelchair to move freely?,Is there space between the bus shelter and the road for pedestrians to walk/wheelchair to move freely? ,"Can pedestrians/wheelchair users move past the bus stop on the footpath, without having to step down on the road? ",Is the space behind the bus shelter usable?,How many bus shelters are placed close to each other?,Where do buses typically stop? ,Where do buses typically stop? /At the bus stop – buses pull up to the shelter/marked stop,Where do buses typically stop? /Away from the bus stop – buses stop before or beyond the shelter/marked location,Where do buses typically stop? /Bus stop not clearly marked,Where do buses typically stop? /Unsure / not observed,How far away from the kerb/Bus stop platform does the bus stop?,Tick all access features present at this bus stop,Tick all access features present at this bus stop/Footpath available to reach the bus stop from both directions,"Tick all access features present at this bus stop/Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",Tick all access features present at this bus stop/Ramp for wheelchair users to access the bus stop,"Tick all access features present at this bus stop/Ramp is in usable condition (not too steep, not broken, nor blocked)",Tick all access features present at this bus stop/Tactile paving for visually impaired users,Tick all access features present at this bus stop/Pedestrian crossing at/close to the bus stop to cross the road?,Tick all access features present at this bus stop/None of the above,Check this box if the bus stop's kerb is higher than 15cms or has steps to access ,Is the bus stop area free of encroachments?,Is there evidence of water-logging or poor drainage around the stop?," How safe does this bus stop feel, particularly at night?", Is the bus stop big enough for the number of people who typically wait here?,Does the bus stop have a roof that shelters people from rain?,Is there adequate shade during the day for people waiting?,Is there adequate lighting at the bus stop during the night?,"If seated at the bus stop, can you clearly see an approaching bus?",Is the seating provided comfortable?,Is the name of the bus stop clearly displayed?,Is bus route information displayed at the stop?,Tick all amenities present at this bus stop,Tick all amenities present at this bus stop/Seating / bench,Tick all amenities present at this bus stop/Sufficient seating for the number of people typically waiting,Tick all amenities present at this bus stop/Dustbin / waste bin,Tick all amenities present at this bus stop/Drinking water (tap or dispenser),Tick all amenities present at this bus stop/Public toilet nearby (within eyesight),Tick all amenities present at this bus stop/CCTV camera,Tick all amenities present at this bus stop/Digital information boards with real time arrival information and service alerts,Tick all amenities present at this bus stop/None of the Above,What is the primary land use or activity near this bus stop?,Does the bus shelter carry advertisements?,Any other observations about this bus stop?,Top 1–2 improvements you would recommend for this stop,Photo of Bus Stop Front,Photo of Bus Stop Front_URL,Photo of Bus Stop from Side ,Photo of Bus Stop from Side _URL,Photo of any other key observation 1 ,Photo of any other key observation 1 _URL,Photo of any other key observation 2 ,Photo of any other key observation 2 _URL,id,uuid,submission_time,_validation_status,notes,status,version,tags,meta/rootUuid,index,city,source_form,latitude,longitude,coordinate_source,location_flag
2026-07-05T22:21:36.309000+05:30,2026-07-05T22:27:09.844000+05:30,2026-07-05T21:14:00+05:30,M.G.Road( towards guindy),,,,,,https://maps.app.goo.gl/HY57ZntsBMBgvCE86?g_st=aw,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,Yes,,2,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,"Footpath available to reach the bus stop from both directions Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",1,1,0,0,0,0,0,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Yes – adequate space for passengers,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes - sufficient shade from surrounding trees,Partially – some light but insufficient,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus","Yes – but faded, small, or difficult to read",Yes – route list is prominently displayed and appears current,Seating / bench Digital information boards with real time arrival information and service alerts,1,0,0,0,0,0,1,0,"Mixed Use - A mix of commercial/residential/office, etc",Yes – advertisements dominate; passenger information is secondary,,Light,1001087052-22_27_3.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/802708576/attachments/attdcukAfCMTgEyGib8J5YSH/,1001087053-22_27_7.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/802708576/attachments/attdJ5VUWZKMBVBrJUCihvbN/,,,,,802708576,a5300b75-76ca-4c5b-949f-00b1d8d33cb3,2026-07-05T22:27:14+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:a5300b75-76ca-4c5b-949f-00b1d8d33cb3,198,Chennai,Chennai,12.9969124,80.2571966,gmaps_link,OK
2026-07-10T20:59:48.674000+05:30,2026-07-10T21:10:59.568000+05:30,2026-07-10T21:00:00+05:30,Seevaram,12.951157 80.241404 2.9612736797332815 21.016607427510056,12.951157,80.241404,2.96127368,21.01660743,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,Yes,Yes,No,Yes - It's free of obstructions and feels safe to use,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,Perfect / Flush (Less than 30 cm): Passengers can step directly from the footpath onto the bus.,None of the above,0,0,0,0,0,0,1,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening", No – overcrowded or high number of people standing on the road,Yes – roof is intact and effective,Partial – some shade but insufficient,No – inadequate or no lighting at all,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",No – name is missing,No information displayed at all,Seating / bench Digital information boards with real time arrival information and service alerts,1,0,0,0,0,0,1,0,"Mostly commercial - Office buildings, malls, large stores, etc",Yes – advertisements dominate; passenger information is secondary,Very dusty,"Maintenance, lightings",image-21_1_8.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/807705528/attachments/attCeCQJ8h3qTDB8Srt5BHHH/,,,,,,,807705528,8de6b073-717f-4450-b242-b5ad3846b63e,2026-07-10T21:11:06+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:8de6b073-717f-4450-b242-b5ad3846b63e,199,Chennai,Chennai,12.951157,80.241404,device_gps,OK
2026-07-05T22:27:10.002000+05:30,2026-07-14T21:58:06.531000+05:30,2026-07-14T21:54:00+05:30,Srinivasa Theatre ( towards guindy),,,,,,https://maps.app.goo.gl/ki7QW4LhB5owYaCd9?g_st=aw,No Shelter and No Signboard,,The road/footpath is too narrow ,0,0,1,,No,No,No,,,Bus stop not clearly marked,0,0,1,0,No footpath available,None of the above,0,0,0,0,0,0,1,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",,,No – exposed to full sun,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",,,,,None of the Above,0,0,0,0,0,0,0,1,"Mostly Residential - Housing, Apartments, etc",,No proper bus stop,Bus stop,1001099145-21_57_59.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/810981862/attachments/attExVgHgjgxekbXzqNx46fq/,,,,,,,810981862,304124cf-c4f3-4d0e-a7b8-74af28776179,2026-07-14T21:58:11+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:304124cf-c4f3-4d0e-a7b8-74af28776179,200,Chennai,Chennai,13.0311039,80.2235564,gmaps_link,OK
2026-07-14T21:58:06.679000+05:30,2026-07-14T22:03:21.037000+05:30,2026-07-14T22:00:00+05:30,Aranganadhar subway (towards ashoknagar),,,,,,https://maps.app.goo.gl/WHehrHZicnaLTdvR8?g_st=aw,No Shelter and No Signboard,,The road/footpath is too narrow ,0,0,1,,No,No,No,,,Bus stop not clearly marked,0,0,1,0,No footpath available,None of the above,0,0,0,0,0,0,1,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",,,Partial – some shade but insufficient,No – inadequate or no lighting at all,,,,,None of the Above,0,0,0,0,0,0,0,1,"Mostly Residential - Housing, Apartments, etc",,No bus stop,Bus stop,1001099157-22_3_13.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/810987635/attachments/attoSXWePZc7FkQXATmkkU5h/,,,1001099158-22_3_17.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/810987635/attachments/atts2funjg8DRoKkC2nQPGdo/,,,810987635,74152d01-bad0-4727-bc7e-77ac7ae55ef3,2026-07-14T22:03:25+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:74152d01-bad0-4727-bc7e-77ac7ae55ef3,201,Chennai,Chennai,13.0287741,80.2240583,gmaps_link,OK
2026-07-14T22:03:21.256000+05:30,2026-07-14T22:12:48.112000+05:30,2026-07-14T22:13:00+05:30,T.N.H.B Flats (towards ashok nager),,,,,,https://maps.app.goo.gl/4PPxADEnr5BfG44c7?g_st=aw,Stainless Steel Bus Shelter,Severely Damaged / Unusable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,"Way Out in the Road (More than 1 meter): The bus stops far from the footpath, blocking a lane of traffic, forcing people to walk across active traffic to board the bus",Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,Heavily encroached – the stop is largely unusable because of obstructions,No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening", No – overcrowded or high number of people standing on the road,Yes – roof is intact and effective,No – exposed to full sun,No – inadequate or no lighting at all,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - the seating is too small to sit comfortably ,"Yes – but faded, small, or difficult to read","Yes – but information is unclear, faded, or partially missing",Seating / bench,1,0,0,0,0,0,0,0,"Mostly Residential - Housing, Apartments, etc",No advertisements,The bus stop is not used. People stand nearby places only,Remove the occupied things.,1001099167-22_12_40.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/810998361/attachments/atttqNvPAm7LY5w86ooqBdtZ/,1001099168-22_12_45.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/810998361/attachments/atto9KniCBcaz5wzuJVNGxHG/,,,,,810998361,593d93e0-3aad-4d43-a0f9-10ee546911ed,2026-07-14T22:12:52+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:593d93e0-3aad-4d43-a0f9-10ee546911ed,202,Chennai,Chennai,13.0288933,80.2272199,gmaps_link,OK
2026-07-14T22:12:48.320000+05:30,2026-07-14T22:19:54.837000+05:30,2026-07-14T22:22:00+05:30,New Boag road bus stop ( towards T.nagar),,,,,,https://maps.app.goo.gl/RBYFBX3BrV6CHhpKA?g_st=aw,Stainless Steel Bus Shelter,Severely Damaged / Unusable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location Bus stop not clearly marked,0,1,1,0,No footpath available,None of the above,0,0,0,0,0,0,1,,Heavily encroached – the stop is largely unusable because of obstructions,No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes - sufficient shade from surrounding trees,Yes – the bus shelter itself has a working light,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)","Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",Yes – name is prominently visible and legible,"Yes – but information is unclear, faded, or partially missing",Seating / bench Dustbin / waste bin,1,0,1,0,0,0,0,0,"Mostly Residential - Housing, Apartments, etc",No advertisements,Bus stop is not used by people. People stand nearby places only,Remove the occupied things,1001099177-22_19_38.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/811005773/attachments/attrMwMPYjQQ34vSK5SfusAE/,1001099178-22_19_52.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/811005773/attachments/attatKVSCuui3mG7wyuSvenz/,,,,,811005773,3fc8f9f4-788d-4c36-af75-676261436f5d,2026-07-14T22:19:59+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:3fc8f9f4-788d-4c36-af75-676261436f5d,203,Chennai,Chennai,13.0303662,80.2287444,gmaps_link,OK
2026-07-14T22:19:54.959000+05:30,2026-07-15T21:53:37.951000+05:30,2026-07-15T21:48:00+05:30,Nadasan park,,,,,,https://maps.app.goo.gl/B5Ev4cHjAd1kXwWS7?g_st=aw,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,Yes,,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,Perfect / Flush (Less than 30 cm): Passengers can step directly from the footpath onto the bus.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,Yes – the bus shelter itself has a working light,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)","Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",No – name is missing,No information displayed at all,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,"Mixed Use - A mix of commercial/residential/office, etc",No advertisements,,"Dustpin,",1001100482-21_53_10.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/812021338/attachments/attdkkP6rWeZtsr7sz3wd7Cz/,1001100561-21_53_35.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/812021338/attachments/attUxdAsMyvCKta66MxvMFNg/,,,,,812021338,258d2a08-eaa1-42c6-879b-3677f61abf97,2026-07-15T21:53:44+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:258d2a08-eaa1-42c6-879b-3677f61abf97,204,Chennai,Chennai,13.0372984,80.2357198,gmaps_link,OK
2026-07-15T21:53:38.132000+05:30,2026-07-15T22:47:21.072000+05:30,2026-07-15T22:00:00+05:30,Venkat Narayana Road,,,,,,https://maps.app.goo.gl/zQfdztGSdfx56TrV6?g_st=aw,Stainless Steel Bus Shelter, Clean and Well Maintained,"Set back from the road – against a wall, compound, or building edge",1,0,0,,Yes,Yes,Yes,Yes - It's free of obstructions and feels safe to use,2,Unsure / not observed,0,0,0,1,Unsure / not observed,"Footpath available to reach the bus stop from both directions Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",1,1,0,0,0,0,0,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes - sufficient shade from surrounding trees,Partially – some light but insufficient,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus","Yes – but faded, small, or difficult to read",No information displayed at all,Seating / bench Dustbin / waste bin,1,0,1,0,0,0,0,0,"Mostly Institutional - Schools, Hospitals, Govt. Offices, etc",Yes – advertisements dominate; passenger information is secondary,,,1001100593-22_47_6.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/812074223/attachments/attWeJFpmg2PhZeALDmMWkBo/,,,1001100594-22_47_19.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/812074223/attachments/att3p7s4frDPmjQLCCfRtc9s/,,,812074223,059eb768-e5c5-4e9d-9501-884ded0561ee,2026-07-15T22:47:25+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:059eb768-e5c5-4e9d-9501-884ded0561ee,205,Chennai,Chennai,13.0350884,80.237252,gmaps_link,OK
2026-07-17T20:15:30.108000+05:30,2026-07-17T20:21:36.875000+05:30,2026-07-17T20:15:00+05:30,Saidapet court,,,,,,https://maps.app.goo.gl/gzwc9AgCgZUsDPDY6?g_st=aw,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,Yes,No,,4+,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,"Way Out in the Road (More than 1 meter): The bus stops far from the footpath, blocking a lane of traffic, forcing people to walk across active traffic to board the bus","Footpath available to reach the bus stop from both directions Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc Pedestrian crossing at/close to the bus stop to cross the road?",1,1,0,0,0,1,0,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Partial – some shade but insufficient,Yes – the bus shelter itself has a working light,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus","Yes – but faded, small, or difficult to read","Yes – but information is unclear, faded, or partially missing",Seating / bench Sufficient seating for the number of people typically waiting Dustbin / waste bin Digital information boards with real time arrival information and service alerts,1,1,1,0,0,0,1,0,"Mostly Institutional - Schools, Hospitals, Govt. Offices, etc",Yes – advertisements dominate; passenger information is secondary,The busua stop very forward from the bus stop. I attach it in 3rd photo,Busus want to stop in proper bus stop,1001103298-20_21_18.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/814059629/attachments/attjkznAfDLjNGjyA86gR8Mb/,1001103299-20_21_24.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/814059629/attachments/attTfp5jBQPhji9xY97UtK5n/,1001103295-20_21_32.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/814059629/attachments/attaHB4C3pUbBmoNWstiBRGn/,,,814059629,8eb204de-77a8-4d90-ade9-04898222a513,2026-07-17T20:21:43+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:8eb204de-77a8-4d90-ade9-04898222a513,206,Chennai,Chennai,13.0137068,80.2265936,gmaps_link,OK
2026-07-17T20:21:37.116000+05:30,2026-07-17T21:10:22.423000+05:30,2026-07-17T19:50:00+05:30,Thiruvanmiyur ( towards Guindy),,,,,,https://maps.app.goo.gl/fQmRQSX3CqwtuKg19?g_st=aw,No Shelter and No Signboard,,The road/footpath is too narrow ,0,0,1,,No,No,No,,,Bus stop not clearly marked,0,0,1,0,No footpath available,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,," Yes – fully accessible, no obstructions","Yes – signs of standing water, algae, or drainage issues visible","Somewhat safe – some concerns (e.g., poor visibility, isolated location)",,,No – exposed to full sun,Partially – some light but insufficient,,,,,None of the Above,0,0,0,0,0,0,0,1,"Mostly commercial - Office buildings, malls, large stores, etc",,No bus stop,Proper bus stop,1001103323-21_9_20.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/814124653/attachments/attsmnpWBgawUZPt3jaggK9G/,,,,,,,814124653,19cee16a-d0a9-4200-9e06-ef787018bed3,2026-07-17T21:10:27+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:19cee16a-d0a9-4200-9e06-ef787018bed3,207,Chennai,Chennai,12.9886379,80.2558076,gmaps_link,OK
2026-07-17T21:29:41.426000+05:30,2026-07-17T21:35:32.148000+05:30,2026-07-17T21:29:00+05:30,Thirivanmiyur depot ( towards Gandhi nagar),,,,,,https://maps.app.goo.gl/MGjmhecK3bVopemd9?g_st=aw,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,Yes,Yes,No,No - It's very unhygienic or feels unsafe to use,3,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,Perfect / Flush (Less than 30 cm): Passengers can step directly from the footpath onto the bus.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Safe – well-lit, visible, and active surroundings", No – overcrowded or high number of people standing on the road,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,Yes – the bus shelter itself has a working light,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus","Yes – but faded, small, or difficult to read",No information displayed at all,Seating / bench Dustbin / waste bin Public toilet nearby (within eyesight),1,0,1,0,1,0,0,0,"Mostly Residential - Housing, Apartments, etc",Yes – advertisements dominate; passenger information is secondary,,,1001103361-21_35_22.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/814152488/attachments/attZ4C5Wx59wqmK77pqCeBri/,1001103363-21_35_26.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/814152488/attachments/att9xy3NTyphgxekkCK7d7Ry/,1001103362-21_35_30.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/814152488/attachments/attDzQBwQ96entaDkqQVpz4a/,,,814152488,0b01fec6-62b7-4121-bb5b-70d90e3458c4,2026-07-17T21:35:37+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:0b01fec6-62b7-4121-bb5b-70d90e3458c4,208,Chennai,Chennai,12.9870868,80.2580827,gmaps_link,OK
